trip_id,pickup_datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,trip_duration_minutes,trip_distance_miles,pickup_zone,dropoff_zone,traffic_level,weather_condition,trip_type,surge_multiplier,fare_amount
TRIP_01292,2024-03-28 09:28:00,40.763256,-73.973113,40.777583,-73.960426,2,3.6,1.19,midtown,upper_east,moderate,clear,airport,2.09,130.33
TRIP_01293,2024-04-15 19:44:00,40.801139,-73.952513,40.812182,-73.95987,2,5.1,0.85,harlem,harlem,severe,clear,standard,1.2,44.96
TRIP_01294,2024-05-11 09:53:00,40.810549,-73.949709,40.813117,-73.941775,3,2,0.45,harlem,harlem,moderate,clear,standard,1.98,43.23
TRIP_01295,2024-05-20 10:45:00,40.808316,-73.954,40.814886,-73.945078,1,2,0.65,harlem,harlem,moderate,rain,standard,2.21,40.21
TRIP_01296,2024-05-21 20:13:00,40.752039,-73.988746,40.766095,-73.971626,3,4.0,1.32,midtown,midtown,moderate,fog,standard,1.07,29.25
TRIP_01297,2024-02-23 19:45:00,40.775344,-73.965335,40.776437,-73.966917,1,2,0.11,upper_east,upper_east,heavy,snow,airport,1.29,108.64
TRIP_01298,2024-06-24 11:58:00,40.809267,-73.946797,40.765026,-73.971155,1,8.0,3.31,harlem,midtown,light,clear,standard,1.09,27.77
TRIP_01299,2024-06-15 05:32:00,40.722224,-73.999363,40.732205,-73.985833,1,2.4,0.99,downtown,downtown,light,clear,standard,1.84,41.09
TRIP_01300,2024-06-26 20:20:00,40.806826,-73.940668,40.816023,-73.954708,2,2.3,0.97,harlem,harlem,light,rain,standard,1.83,32.39
TRIP_01301,2024-01-30 11:35:00,40.7754,-73.982945,40.806177,-73.949074,1,8.3,2.77,upper_west,harlem,moderate,fog,standard,1.25,44.22
TRIP_01302,2024-05-26 21:45:00,40.779265,-73.983521,40.787524,-73.972324,1,2,0.82,upper_west,upper_west,light,clear,luxury,1.2,47.59
TRIP_01303,2024-06-21 23:57:00,40.731308,-73.998078,40.78505,-73.96079,1,10.1,4.2,downtown,upper_east,light,rain,standard,2.41,109.61
TRIP_01304,2024-04-18 00:33:00,40.703904,-74.015701,40.704741,-73.996774,1,2.4,0.99,financial_district,financial_district,light,rain,standard,2.47,59.05
TRIP_01305,2024-01-07 12:09:00,40.706022,-74.016711,40.707574,-73.999153,1,2.8,0.93,financial_district,financial_district,moderate,rain,standard,1.08,28.44
TRIP_01306,2024-06-20 01:12:00,40.773955,-73.953613,40.766262,-73.983898,1,4.0,1.67,upper_east,midtown,light,fog,airport,1.0,55.89
TRIP_01307,2024-03-14 21:16:00,40.765229,-73.97422,40.702358,-74.01304,2,21.6,4.8,midtown,financial_district,heavy,clear,standard,1.02,62.48
TRIP_01308,2024-06-25 09:13:00,40.737047,-73.985849,40.729921,-73.994026,1,2,0.65,downtown,downtown,moderate,clear,standard,1.65,34.82
TRIP_01309,2024-01-09 11:52:00,40.781781,-73.979006,40.788863,-73.988012,3,2.0,0.68,upper_west,upper_west,moderate,clear,standard,1.23,22.88
TRIP_01310,2024-01-27 19:55:00,40.808035,-73.958582,40.721425,-73.981558,2,18.3,6.11,harlem,downtown,moderate,clear,standard,1.33,88.5
TRIP_01311,2024-02-27 23:41:00,40.738454,-73.992477,40.727263,-73.994858,1,2,0.78,downtown,downtown,light,clear,standard,1.21,22.72
TRIP_01312,2024-04-09 07:32:00,40.809432,-73.944416,40.801212,-73.958087,2,2.7,0.91,harlem,harlem,moderate,clear,standard,1.58,34.72
TRIP_01313,2024-03-14 22:42:00,40.713301,-74.011996,40.700321,-74.01679,1,2.2,0.93,financial_district,financial_district,light,clear,standard,1.05,21.34
TRIP_01314,2024-04-07 12:26:00,40.811015,-73.95499,40.801934,-73.955471,1,2,0.63,harlem,harlem,moderate,fog,shared,1.19,24.41
TRIP_01315,2024-03-21 17:03:00,40.701979,-73.999521,40.70784,-74.000622,1,2,0.41,financial_district,financial_district,heavy,clear,standard,2.44,71.09
TRIP_01316,2024-03-05 06:39:00,40.773996,-73.97378,40.774209,-73.98268,1,2,0.47,upper_west,upper_west,moderate,clear,standard,1.08,19.82
TRIP_01317,2024-02-27 20:45:00,40.808699,-73.957761,40.816422,-73.942282,1,2.3,0.97,harlem,harlem,light,clear,standard,1.21,17.64
TRIP_01318,2024-06-14 11:48:00,40.734259,-73.981293,40.723846,-73.998629,1,3.5,1.16,downtown,downtown,moderate,rain,standard,1.41,31.21
TRIP_01319,2024-05-19 23:38:00,40.755161,-73.988541,40.775982,-73.960953,1,4.9,2.04,midtown,upper_east,light,rain,shared,1.74,59.5
TRIP_01320,2024-03-16 14:11:00,40.811529,-73.941322,40.807313,-73.95909,2,2.9,0.97,harlem,harlem,moderate,rain,standard,1.67,37.31
TRIP_01321,2024-01-20 05:11:00,40.803159,-73.941917,40.805828,-73.942982,1,2,0.19,harlem,harlem,light,clear,standard,1.99,34.22
TRIP_01322,2024-05-11 03:24:00,40.711274,-74.017694,40.738507,-73.982511,1,6.3,2.63,financial_district,downtown,light,clear,standard,1.53,54.14
TRIP_01323,2024-03-12 17:16:00,40.753358,-73.989807,40.754467,-73.989334,1,2,0.08,midtown,midtown,heavy,clear,standard,1.31,43.6
TRIP_01324,2024-02-11 18:54:00,40.780237,-73.951323,40.780005,-73.952912,1,2,0.08,upper_east,upper_east,heavy,clear,standard,2.34,79.71
TRIP_01325,2024-01-02 10:29:00,40.806501,-73.955344,40.804425,-73.956083,1,2,0.15,harlem,harlem,light,fog,standard,1.07,15.03
TRIP_01326,2024-02-09 01:09:00,40.785794,-73.967905,40.808164,-73.954744,2,4.1,1.69,upper_east,harlem,light,snow,airport,2.39,173.62
TRIP_01327,2024-01-14 20:39:00,40.800293,-73.942414,40.817229,-73.953412,1,3.1,1.3,harlem,harlem,light,clear,airport,1.01,36.93
TRIP_01328,2024-03-18 15:50:00,40.727418,-73.996547,40.737552,-73.991279,1,2,0.75,downtown,downtown,light,clear,standard,1.16,17.07
TRIP_01329,2024-05-20 11:04:00,40.80983,-73.94456,40.772316,-73.963307,2,6.7,2.77,harlem,upper_east,light,clear,standard,1.15,27.62
TRIP_01330,2024-05-14 07:11:00,40.73111,-73.984173,40.725306,-73.986649,1,2,0.42,downtown,downtown,heavy,clear,standard,2.08,56.78
TRIP_01331,2024-01-18 16:10:00,40.788672,-73.97977,40.817112,-73.950658,1,7.5,2.49,upper_west,harlem,moderate,clear,standard,1.26,38.98
TRIP_01332,2024-05-17 12:05:00,40.78051,-73.963372,40.756394,-73.975116,1,5.3,1.78,upper_east,midtown,moderate,rain,shared,1.86,48.04
TRIP_01333,2024-02-24 21:21:00,40.781453,-73.955656,40.7881,-73.989912,1,4.4,1.85,upper_east,upper_west,light,clear,luxury,1.22,69.2
TRIP_01334,2024-03-16 06:48:00,40.730441,-73.992401,40.726702,-73.992171,1,2,0.26,downtown,downtown,heavy,clear,luxury,1.79,90.42
TRIP_01335,2024-05-15 15:35:00,40.809791,-73.946072,40.808823,-73.94382,2,2,0.14,harlem,harlem,moderate,rain,standard,2.31,37.65
TRIP_01336,2024-01-03 03:42:00,40.787308,-73.961644,40.730961,-73.992363,1,12.6,4.21,upper_east,downtown,moderate,rain,standard,2.34,127.87
TRIP_01337,2024-03-02 20:39:00,40.727199,-73.987213,40.753034,-73.978661,1,5.5,1.84,downtown,midtown,moderate,rain,standard,2.14,74.09
TRIP_01338,2024-01-11 21:56:00,40.77708,-73.950065,40.770489,-73.962748,1,2,0.81,upper_east,upper_east,light,clear,standard,1.21,21.38
TRIP_01339,2024-04-07 03:24:00,40.771858,-73.968737,40.781438,-73.950706,1,3.5,1.15,upper_east,upper_east,moderate,rain,standard,1.11,42.18
TRIP_01340,2024-05-18 23:18:00,40.711134,-74.012564,40.719815,-73.997297,3,3.0,1.0,financial_district,financial_district,moderate,clear,standard,1.95,50.62
TRIP_01341,2024-05-12 11:32:00,40.733803,-73.992141,40.789596,-73.980125,3,9.4,3.91,downtown,upper_west,light,clear,standard,1.01,34.68
TRIP_01342,2024-05-04 01:18:00,40.815571,-73.953434,40.815974,-73.959071,1,2,0.3,harlem,harlem,light,clear,standard,2.0,35.91
TRIP_01343,2024-02-19 10:32:00,40.718741,-74.009772,40.704681,-73.995096,1,3.7,1.24,financial_district,financial_district,moderate,clear,standard,1.16,24.34
TRIP_01344,2024-01-25 05:49:00,40.73817,-73.991173,40.818605,-73.941848,1,14.7,6.13,downtown,harlem,light,clear,standard,1.19,57.17
TRIP_01345,2024-01-02 20:04:00,40.759037,-73.986152,40.789292,-73.960426,2,6.0,2.49,midtown,upper_east,light,snow,standard,2.33,96.01
TRIP_01346,2024-06-24 13:53:00,40.711315,-74.011075,40.708793,-74.010934,1,2,0.17,financial_district,financial_district,light,clear,standard,1.18,17.29
TRIP_01347,2024-02-22 17:53:00,40.808425,-73.943315,40.819755,-73.951208,2,4.0,0.89,harlem,harlem,heavy,clear,airport,2.41,146.86
TRIP_01348,2024-04-21 20:52:00,40.711507,-74.006478,40.703149,-73.994316,1,3.9,0.86,financial_district,financial_district,heavy,clear,standard,1.21,34.23
TRIP_01349,2024-06-24 04:01:00,40.78342,-73.977086,40.770916,-73.971362,1,2.2,0.91,upper_west,upper_west,light,fog,standard,1.02,24.01
TRIP_01350,2024-03-25 01:05:00,40.71557,-73.996897,40.719508,-73.990145,1,2,0.45,financial_district,financial_district,light,fog,standard,1.1,23.03
TRIP_01351,2024-01-14 05:50:00,40.779955,-73.961439,40.782911,-73.967379,2,2,0.37,upper_east,upper_east,light,fog,airport,1.11,56.19
TRIP_01352,2024-05-22 02:36:00,40.750915,-73.971093,40.76806,-73.988328,1,4.5,1.49,midtown,midtown,moderate,clear,standard,1.08,33.3
TRIP_01353,2024-03-07 13:24:00,40.772176,-73.971357,40.784689,-73.97998,1,2.9,0.98,upper_west,upper_west,moderate,clear,standard,1.13,22.75
TRIP_01354,2024-06-10 12:27:00,40.78381,-73.969082,40.778235,-73.968062,6,2,0.39,upper_east,upper_east,light,clear,standard,1.03,17.0
TRIP_01355,2024-01-05 12:43:00,40.708784,-73.996396,40.811986,-73.956258,1,22.3,7.44,financial_district,harlem,moderate,fog,standard,1.34,76.46
TRIP_01356,2024-01-02 20:46:00,40.738555,-73.98742,40.703433,-74.013641,1,8.4,2.79,downtown,financial_district,moderate,clear,standard,1.24,36.79
TRIP_01357,2024-05-29 01:44:00,40.703616,-74.000597,40.782452,-73.989285,1,13.2,5.48,financial_district,upper_west,light,clear,airport,1.25,93.78
TRIP_01358,2024-05-08 03:18:00,40.804725,-73.941832,40.813123,-73.95169,1,2,0.78,harlem,harlem,light,clear,standard,1.18,19.41
TRIP_01359,2024-03-18 19:05:00,40.777372,-73.961696,40.788291,-73.969276,1,2.6,0.85,upper_east,upper_east,moderate,clear,standard,2.09,55.64
TRIP_01360,2024-04-22 12:25:00,40.817677,-73.941786,40.715465,-73.99282,1,18.1,7.55,harlem,financial_district,light,clear,standard,1.28,53.83
TRIP_01361,2024-05-01 05:34:00,40.764929,-73.971448,40.769406,-73.983107,1,2,0.68,midtown,midtown,light,clear,standard,1.22,28.58
TRIP_01362,2024-02-04 23:25:00,40.7269,-73.989554,40.720321,-73.988751,2,2,0.46,downtown,downtown,light,clear,standard,1.29,31.75
TRIP_01363,2024-03-16 20:09:00,40.77116,-73.958329,40.78687,-73.962776,1,2.7,1.11,upper_east,upper_east,light,rain,standard,1.59,43.34
TRIP_01364,2024-06-22 23:41:00,40.77864,-73.968866,40.785126,-73.961734,1,2,0.58,upper_east,upper_east,light,clear,standard,1.48,36.43
TRIP_01365,2024-01-03 17:55:00,40.721465,-73.988003,40.730325,-73.982537,2,2.0,0.68,downtown,downtown,moderate,clear,standard,1.03,21.49
TRIP_01366,2024-02-06 03:02:00,40.712337,-74.014822,40.70965,-74.006223,4,2,0.49,financial_district,financial_district,moderate,clear,standard,1.24,25.21
TRIP_01367,2024-05-26 19:25:00,40.737587,-73.982081,40.723985,-73.990075,2,6.2,1.03,downtown,downtown,severe,clear,standard,2.17,104.23
TRIP_01368,2024-05-20 02:19:00,40.76934,-73.977773,40.7769,-73.976601,2,2,0.53,midtown,upper_west,light,clear,standard,1.2,29.58
TRIP_01369,2024-02-24 13:57:00,40.808879,-73.948061,40.814309,-73.943881,2,2,0.43,harlem,harlem,light,clear,standard,1.7,25.97
TRIP_01370,2024-05-11 04:10:00,40.757897,-73.984904,40.763852,-73.988136,3,2,0.44,midtown,midtown,moderate,rain,shared,1.61,42.32
TRIP_01371,2024-02-26 19:53:00,40.770433,-73.954302,40.78977,-73.956504,2,6.0,1.34,upper_east,upper_east,heavy,clear,standard,2.26,90.67
TRIP_01372,2024-02-19 03:11:00,40.80449,-73.958631,40.803386,-73.945411,1,2,0.7,harlem,harlem,light,clear,standard,1.11,18.87
TRIP_01373,2024-05-25 01:54:00,40.721644,-73.993433,40.730853,-73.992552,1,2,0.64,downtown,downtown,light,clear,standard,1.65,34.68
TRIP_01374,2024-04-28 20:35:00,40.719738,-74.010933,40.703313,-74.008146,1,2.7,1.14,financial_district,financial_district,light,clear,standard,1.04,20.55
TRIP_01375,2024-03-15 21:04:00,40.776041,-73.955721,40.778544,-73.965219,1,2,0.53,upper_east,upper_east,light,clear,standard,1.12,20.3
TRIP_01376,2024-01-26 06:46:00,40.732504,-73.990192,40.780939,-73.980384,1,15.2,3.39,downtown,upper_west,heavy,snow,standard,2.18,142.4
TRIP_01377,2024-03-25 11:08:00,40.811089,-73.947361,40.813604,-73.95783,1,2.6,0.57,harlem,harlem,heavy,rain,standard,1.24,29.36
TRIP_01378,2024-06-16 07:06:00,40.782674,-73.962347,40.786275,-73.969474,1,2.0,0.45,upper_east,upper_east,heavy,rain,standard,1.78,83.41
TRIP_01379,2024-06-07 02:57:00,40.759821,-73.988172,40.757661,-73.986889,1,2,0.16,midtown,midtown,moderate,fog,standard,1.53,40.91
TRIP_01380,2024-03-22 15:28:00,40.770005,-73.954737,40.810194,-73.941942,1,12.9,2.86,upper_east,harlem,heavy,clear,luxury,1.3,118.08
TRIP_01381,2024-06-17 09:44:00,40.737917,-73.98511,40.739635,-73.985381,1,2,0.12,downtown,downtown,severe,clear,standard,1.81,56.47
TRIP_01382,2024-02-09 18:36:00,40.777487,-73.953027,40.775418,-73.969133,2,3.8,0.86,upper_east,upper_east,heavy,clear,standard,1.66,61.39
TRIP_01383,2024-03-21 13:10:00,40.703605,-74.001192,40.715483,-74.00791,4,2.7,0.89,financial_district,financial_district,moderate,rain,standard,1.83,49.33
TRIP_01384,2024-03-21 07:50:00,40.754024,-73.979536,40.760518,-73.985357,1,2,0.54,midtown,midtown,moderate,clear,standard,1.49,44.48
TRIP_01385,2024-06-13 13:17:00,40.781623,-73.953705,40.788066,-73.960334,2,2,0.56,upper_east,upper_east,moderate,clear,standard,1.08,20.67
TRIP_01386,2024-02-04 21:46:00,40.779784,-73.96808,40.780296,-73.953462,2,2,0.77,upper_east,upper_east,light,clear,standard,1.09,23.49
TRIP_01387,2024-05-02 14:28:00,40.779967,-73.950468,40.777171,-73.987188,1,4.6,1.93,upper_east,upper_west,light,clear,standard,1.28,33.05
TRIP_01388,2024-05-04 17:06:00,40.761305,-73.989881,40.750495,-73.974909,1,3.2,1.08,midtown,midtown,moderate,rain,standard,1.24,52.01
TRIP_01389,2024-06-14 19:05:00,40.784367,-73.963029,40.776215,-73.950017,1,4.0,0.88,upper_east,upper_east,heavy,clear,standard,1.51,53.63
TRIP_01390,2024-02-05 17:12:00,40.78861,-73.957474,40.7877,-73.964623,1,2,0.38,upper_east,upper_east,moderate,clear,standard,1.74,44.0
TRIP_01391,2024-06-09 02:46:00,40.715641,-74.01474,40.763276,-73.976336,1,9.3,3.86,financial_district,midtown,light,clear,airport,1.02,73.41
TRIP_01392,2024-05-09 20:01:00,40.734788,-73.998475,40.819472,-73.947881,1,19.3,6.42,downtown,harlem,moderate,rain,standard,2.37,137.32
TRIP_01393,2024-04-13 18:13:00,40.705249,-74.013026,40.708826,-74.010575,2,2,0.28,financial_district,financial_district,heavy,rain,standard,2.22,81.84
TRIP_01394,2024-05-21 08:34:00,40.735788,-73.989338,40.721052,-73.994894,3,4.8,1.06,downtown,downtown,heavy,rain,standard,1.82,72.9
TRIP_01395,2024-04-30 20:49:00,40.760337,-73.971898,40.788181,-73.985635,1,6.2,2.05,midtown,upper_west,moderate,rain,standard,1.27,47.47
TRIP_01396,2024-04-10 07:57:00,40.723865,-73.990533,40.732677,-73.991455,1,3.7,0.61,downtown,downtown,severe,clear,standard,2.38,83.12
TRIP_01397,2024-03-15 04:29:00,40.736071,-73.995691,40.724814,-73.984806,3,2.3,0.96,downtown,downtown,light,rain,standard,2.09,47.5
TRIP_01398,2024-05-10 02:25:00,40.782962,-73.951834,40.776288,-73.962231,1,2,0.71,upper_east,upper_east,light,clear,standard,1.59,34.16
TRIP_01399,2024-05-08 00:42:00,40.767564,-73.970891,40.750852,-73.970615,1,2.8,1.16,midtown,midtown,light,clear,standard,1.05,25.24
TRIP_01400,2024-06-06 21:10:00,40.730815,-73.986001,40.765831,-73.972348,4,11.4,2.52,downtown,midtown,heavy,clear,standard,1.02,40.41
TRIP_01401,2024-04-24 05:11:00,40.738117,-73.992541,40.720244,-73.993358,2,3.0,1.24,downtown,downtown,light,clear,standard,1.16,22.8
TRIP_01402,2024-05-24 21:55:00,40.76022,-73.988417,40.750627,-73.987866,1,2,0.66,midtown,midtown,moderate,clear,standard,1.84,39.68
TRIP_01403,2024-05-03 11:02:00,40.761849,-73.976555,40.767107,-73.971875,2,2,0.44,midtown,midtown,moderate,rain,standard,2.02,50.95
TRIP_01404,2024-05-04 07:04:00,40.776555,-73.962481,40.770342,-73.976024,6,5.0,0.83,upper_east,upper_west,severe,rain,standard,1.05,76.49
TRIP_01405,2024-02-29 01:42:00,40.758921,-73.983758,40.758628,-73.982425,1,2,0.07,midtown,midtown,light,snow,standard,2.0,59.56
TRIP_01406,2024-05-12 11:24:00,40.770319,-73.972939,40.782426,-73.988173,1,3.5,1.16,upper_west,upper_west,moderate,clear,standard,1.24,30.86
TRIP_01407,2024-04-26 01:02:00,40.810788,-73.951454,40.781204,-73.964921,1,5.2,2.16,harlem,upper_east,light,rain,standard,2.25,71.03
TRIP_01408,2024-01-27 22:33:00,40.801376,-73.952759,40.787252,-73.964289,1,2.8,1.15,harlem,upper_east,light,clear,standard,1.97,47.07
TRIP_01409,2024-03-08 18:34:00,40.737952,-73.999241,40.763292,-73.971166,1,6.9,2.29,downtown,midtown,moderate,clear,standard,1.5,53.7
TRIP_01410,2024-04-06 20:24:00,40.783232,-73.966743,40.81454,-73.951499,1,10.4,2.31,upper_east,harlem,heavy,clear,standard,1.8,87.7
TRIP_01411,2024-06-16 02:33:00,40.773276,-73.969197,40.779066,-73.965056,1,2,0.46,upper_east,upper_east,light,rain,standard,1.05,30.07
TRIP_01412,2024-04-06 07:33:00,40.773728,-73.987596,40.788789,-73.968424,1,6.5,1.45,upper_west,upper_east,heavy,fog,standard,2.46,143.4
TRIP_01413,2024-03-29 15:50:00,40.773255,-73.985958,40.818234,-73.947842,2,11.1,3.69,upper_west,harlem,moderate,rain,airport,2.03,152.76
TRIP_01414,2024-01-02 16:56:00,40.764878,-73.980531,40.766039,-73.976066,1,2,0.25,midtown,midtown,heavy,clear,standard,1.27,31.85
TRIP_01415,2024-04-22 05:14:00,40.715822,-74.009352,40.817015,-73.954108,1,18.2,7.57,financial_district,harlem,light,clear,airport,1.29,113.66
TRIP_01416,2024-06-13 08:13:00,40.760967,-73.988142,40.756342,-73.979279,1,2.5,0.56,midtown,midtown,heavy,rain,airport,2.02,172.45
TRIP_01417,2024-02-17 05:23:00,40.737878,-73.982685,40.727623,-73.981344,2,2,0.71,downtown,downtown,light,fog,standard,1.12,30.53
TRIP_01418,2024-01-31 21:14:00,40.776388,-73.988135,40.78468,-73.964291,1,3.3,1.37,upper_west,upper_east,light,clear,standard,1.1,24.45
TRIP_01419,2024-01-30 15:43:00,40.783228,-73.983503,40.778897,-73.983222,2,2,0.3,upper_west,upper_west,moderate,clear,standard,1.04,19.18
TRIP_01420,2024-05-02 06:37:00,40.760195,-73.979537,40.764374,-73.988304,3,2,0.54,midtown,midtown,moderate,clear,standard,1.04,21.81
TRIP_01421,2024-06-14 13:01:00,40.754076,-73.989378,40.751691,-73.980612,1,2.2,0.49,midtown,midtown,heavy,rain,standard,2.01,67.32
TRIP_01422,2024-01-12 04:36:00,40.736249,-73.988764,40.739156,-73.985047,1,2,0.28,downtown,downtown,moderate,clear,standard,1.32,24.31
TRIP_01423,2024-02-11 04:40:00,40.722868,-73.992521,40.718324,-74.006269,3,2,0.79,downtown,financial_district,light,clear,standard,1.23,30.08
TRIP_01424,2024-05-26 04:03:00,40.760583,-73.97079,40.763661,-73.970755,4,2,0.21,midtown,midtown,light,rain,standard,1.35,39.28
TRIP_01425,2024-03-07 05:33:00,40.786629,-73.973008,40.777051,-73.988464,3,2.5,1.05,upper_west,upper_west,light,rain,standard,2.24,60.05
TRIP_01426,2024-06-02 18:40:00,40.708539,-73.992936,40.707967,-74.017496,1,3.9,1.29,financial_district,financial_district,moderate,clear,standard,1.79,53.59
TRIP_01427,2024-06-18 09:05:00,40.759687,-73.978523,40.756492,-73.981798,1,2,0.28,midtown,midtown,severe,rain,standard,1.37,76.82
TRIP_01428,2024-04-24 19:30:00,40.781265,-73.976022,40.76442,-73.976003,1,7.0,1.16,upper_west,midtown,severe,clear,airport,2.0,202.03
TRIP_01429,2024-02-26 13:38:00,40.757425,-73.987054,40.759115,-73.970057,1,2.7,0.9,midtown,midtown,moderate,snow,airport,1.92,116.17
TRIP_01430,2024-05-29 05:39:00,40.810973,-73.947319,40.818304,-73.942035,5,2,0.58,harlem,harlem,moderate,rain,airport,1.41,63.19
TRIP_01431,2024-05-10 08:10:00,40.800084,-73.956239,40.814397,-73.951489,2,4.6,1.02,harlem,harlem,heavy,rain,luxury,1.96,141.38
TRIP_01432,2024-06-24 10:59:00,40.774446,-73.985741,40.789836,-73.989983,2,2.6,1.09,upper_west,upper_west,light,clear,standard,1.14,20.29
TRIP_01433,2024-06-01 18:04:00,40.752064,-73.979339,40.76581,-73.978668,1,4.3,0.95,midtown,midtown,heavy,clear,standard,1.79,81.38
TRIP_01434,2024-04-06 12:08:00,40.71481,-73.995025,40.752877,-73.977559,1,6.7,2.79,financial_district,midtown,light,rain,standard,2.29,83.86
TRIP_01435,2024-02-21 16:55:00,40.720615,-73.989254,40.781928,-73.970567,2,10.4,4.35,downtown,upper_west,light,rain,standard,1.14,43.15
TRIP_01436,2024-02-08 19:06:00,40.764574,-73.974776,40.733269,-73.995684,4,10.9,2.42,midtown,downtown,heavy,snow,standard,1.8,143.73
TRIP_01437,2024-06-06 19:02:00,40.730116,-73.987878,40.735604,-73.983602,1,2.6,0.44,downtown,downtown,severe,clear,standard,1.5,50.6
TRIP_01438,2024-05-08 03:05:00,40.770461,-73.970612,40.765023,-73.974792,1,2,0.43,upper_west,midtown,light,rain,airport,1.27,64.09
TRIP_01439,2024-06-03 17:52:00,40.706384,-74.007273,40.717127,-74.004304,1,3.4,0.76,financial_district,financial_district,heavy,clear,standard,2.12,64.94
TRIP_01440,2024-06-22 20:27:00,40.727593,-73.992792,40.73587,-73.993517,1,2,0.57,downtown,downtown,moderate,clear,standard,1.55,28.55
TRIP_01441,2024-04-17 11:55:00,40.70487,-73.993505,40.712183,-73.993748,2,2,0.51,financial_district,financial_district,moderate,rain,standard,1.82,36.04
TRIP_01442,2024-06-27 16:27:00,40.766589,-73.988807,40.765917,-73.989977,1,2,0.08,midtown,midtown,light,clear,standard,1.15,20.16
TRIP_01443,2024-05-03 12:22:00,40.729972,-73.98783,40.808029,-73.952297,1,13.7,5.71,downtown,harlem,light,rain,standard,2.21,97.95
